# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000003440000        -0.419378        -0.378590         -0.419389         -0.378602     
0.00000000000003450000        -0.420401        -0.374856         -0.420413         -0.374867     
0.00000000000003460000        -0.421394        -0.371127         -0.421405         -0.371139     
0.00000000000003470000        -0.422356        -0.367405         -0.422367         -0.367416     
0.00000000000003480000        -0.423287        -0.363688         -0.423298         -0.363700     
0.00000000000003490000        -0.424188        -0.359979         -0.424199         -0.359990     
0.00000000000003500000        -0.425058        -0.356276         -0.425069         -0.356287     
0.00000000000003510000        -0.425898        -0.352580         -0.425909         -0.352591     
0.00000000000003520000        -0.426708        -0.348891         -0.426719         -0.348903     
0.00000000000003530000        -0.427488        -0.345210         -0.427499         -0.345221     
0.00000000000003540000        -0.428239        -0.341536         -0.428250         -0.341548     
0.00000000000003550000        -0.428960        -0.337870         -0.428971         -0.337882     
0.00000000000003560000        -0.429651        -0.334212         -0.429663         -0.334224     
0.00000000000003570000        -0.430314        -0.330563         -0.430325         -0.330575     
0.00000000000003580000        -0.430948        -0.326922         -0.430959         -0.326934     
0.00000000000003590000        -0.431553        -0.323290         -0.431564         -0.323302     
0.00000000000003600000        -0.432130        -0.319667         -0.432141         -0.319679     
0.00000000000003610000        -0.432678        -0.316053         -0.432689         -0.316065     
0.00000000000003620000        -0.433198        -0.312448         -0.433209         -0.312460     
0.00000000000003630000        -0.433690        -0.308853         -0.433701         -0.308865     
0.00000000000003640000        -0.434155        -0.305268         -0.434166         -0.305279     
0.00000000000003650000        -0.434592        -0.301692         -0.434603         -0.301704     
0.00000000000003660000        -0.435001        -0.298127         -0.435013         -0.298138     
0.00000000000003670000        -0.435384        -0.294572         -0.435395         -0.294583     
0.00000000000003680000        -0.435739        -0.291027         -0.435751         -0.291039     
0.00000000000003690000        -0.436068        -0.287493         -0.436080         -0.287505     
0.00000000000003700000        -0.436371        -0.283970         -0.436382         -0.283982     
0.00000000000003710000        -0.436647        -0.280458         -0.436658         -0.280470     
0.00000000000003720000        -0.436896        -0.276957         -0.436908         -0.276969     
0.00000000000003730000        -0.437120        -0.273467         -0.437132         -0.273479     
0.00000000000003740000        -0.437319        -0.269989         -0.437330         -0.270001     
0.00000000000003750000        -0.437491        -0.266523         -0.437503         -0.266535     
0.00000000000003760000        -0.437639        -0.263069         -0.437650         -0.263080     
0.00000000000003770000        -0.437761        -0.259626         -0.437772         -0.259638     
0.00000000000003780000        -0.437859        -0.256196         -0.437870         -0.256208     
0.00000000000003790000        -0.437931        -0.252778         -0.437943         -0.252790     
0.00000000000003800000        -0.437980        -0.249373         -0.437991         -0.249384     
0.00000000000003810000        -0.438004        -0.245980         -0.438015         -0.245991     
0.00000000000003820000        -0.438004        -0.242600         -0.438015         -0.242611     
0.00000000000003830000        -0.437980        -0.239232         -0.437991         -0.239244     
0.00000000000003840000        -0.437932        -0.235878         -0.437944         -0.235890     
0.00000000000003850000        -0.437861        -0.232537         -0.437873         -0.232549     
0.00000000000003860000        -0.437767        -0.229210         -0.437778         -0.229222     
0.00000000000003870000        -0.437650        -0.225896         -0.437661         -0.225908     
0.00000000000003880000        -0.437510        -0.222595         -0.437521         -0.222607     
0.00000000000003890000        -0.437348        -0.219308         -0.437359         -0.219320     
0.00000000000003900000        -0.437163        -0.216035         -0.437174         -0.216047     
0.00000000000003910000        -0.436956        -0.212776         -0.436967         -0.212788     
0.00000000000003920000        -0.436727        -0.209531         -0.436738         -0.209543     
