# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000027800000        0.665367        -0.004806         0.128990         -0.005120     
0.00000000000027900000        0.665227        -0.008135         0.128850         -0.008449     
0.00000000000028000000        0.664856        -0.011494         0.128479         -0.011808     
0.00000000000028100000        0.664251        -0.014873         0.127875         -0.015187     
0.00000000000028200000        0.663412        -0.018263         0.127036         -0.018577     
0.00000000000028300000        0.662338        -0.021654         0.125961         -0.021968     
0.00000000000028400000        0.661029        -0.025035         0.124652         -0.025349     
0.00000000000028500000        0.659486        -0.028397         0.123109         -0.028710     
0.00000000000028600000        0.657710        -0.031729         0.121334         -0.032042     
0.00000000000028700000        0.655705        -0.035021         0.119329         -0.035335     
0.00000000000028800000        0.653474        -0.038265         0.117098         -0.038579     
0.00000000000028900000        0.651021        -0.041450         0.114645         -0.041764     
0.00000000000029000000        0.648351        -0.044567         0.111975         -0.044881     
0.00000000000029100000        0.645470        -0.047608         0.109093         -0.047922     
0.00000000000029200000        0.642383        -0.050563         0.106007         -0.050877     
0.00000000000029300000        0.639099        -0.053426         0.102722         -0.053739     
0.00000000000029400000        0.635624        -0.056187         0.099248         -0.056501     
0.00000000000029500000        0.631967        -0.058841         0.095591         -0.059155     
0.00000000000029600000        0.628136        -0.061380         0.091760         -0.061694     
0.00000000000029700000        0.624141        -0.063798         0.087765         -0.064112     
0.00000000000029800000        0.619991        -0.066090         0.083614         -0.066404     
0.00000000000029900000        0.615696        -0.068251         0.079319         -0.068565     
0.00000000000030000000        0.611266        -0.070276         0.074889         -0.070590     
0.00000000000030100000        0.606711        -0.072162         0.070335         -0.072475     
0.00000000000030200000        0.602043        -0.073904         0.065667         -0.074218     
0.00000000000030300000        0.597272        -0.075502         0.060896         -0.075816     
0.00000000000030400000        0.592409        -0.076952         0.056033         -0.077266     
0.00000000000030500000        0.587465        -0.078253         0.051088         -0.078567     
0.00000000000030600000        0.582451        -0.079404         0.046074         -0.079718     
0.00000000000030700000        0.577377        -0.080405         0.041001         -0.080719     
0.00000000000030800000        0.572255        -0.081257         0.035879         -0.081570     
0.00000000000030900000        0.567096        -0.081958         0.030719         -0.082272     
0.00000000000031000000        0.561909        -0.082512         0.025532         -0.082826     
0.00000000000031100000        0.556705        -0.082919         0.020328         -0.083232     
0.00000000000031200000        0.551494        -0.083181         0.015117         -0.083494     
0.00000000000031300000        0.546285        -0.083300         0.009909         -0.083614     
0.00000000000031400000        0.541089        -0.083280         0.004713         -0.083594     
0.00000000000031500000        0.535914        -0.083124         -0.000462         -0.083438     
0.00000000000031600000        0.530769        -0.082835         -0.005607         -0.083149     
0.00000000000031700000        0.525663        -0.082416         -0.010714         -0.082730     
0.00000000000031800000        0.520603        -0.081871         -0.015774         -0.082185     
0.00000000000031900000        0.515597        -0.081205         -0.020779         -0.081519     
0.00000000000032000000        0.510653        -0.080421         -0.025723         -0.080735     
0.00000000000032100000        0.505777        -0.079524         -0.030599         -0.079838     
