# FQM_w,     FQM_I,     DCL_I,     ACL_I
-15.670000       -0.000023       0.007328       -0.000011
-15.660000       -0.000022       0.009975       -0.000010
-15.650000       -0.000022       0.011733       -0.000010
-15.640000       -0.000022       0.012444       -0.000011
-15.630000       -0.000023       0.012044       -0.000012
-15.620000       -0.000024       0.010567       -0.000014
-15.610000       -0.000026       0.008144       -0.000015
-15.600000       -0.000027       0.004992       -0.000018
-15.590000       -0.000029       0.001390       -0.000020
-15.580000       -0.000031       -0.002339       -0.000021
-15.570000       -0.000032       -0.005862       -0.000023
-15.560000       -0.000032       -0.008865       -0.000023
-15.550000       -0.000032       -0.011078       -0.000024
-15.540000       -0.000032       -0.012303       -0.000023
-15.530000       -0.000031       -0.012429       -0.000022
-15.520000       -0.000030       -0.011445       -0.000021
-15.510000       -0.000028       -0.009437       -0.000019
-15.500000       -0.000026       -0.006584       -0.000017
-15.490000       -0.000024       -0.003139       -0.000014
-15.480000       -0.000022       0.000589       -0.000012
-15.470000       -0.000020       0.004268       -0.000011
-15.460000       -0.000019       0.007569       -0.000009
-15.450000       -0.000019       0.010197       -0.000009
-15.440000       -0.000019       0.011916       -0.000009
-15.430000       -0.000019       0.012572       -0.000009
-15.420000       -0.000020       0.012105       -0.000010
-15.410000       -0.000021       0.010556       -0.000012
-15.400000       -0.000023       0.008063       -0.000014
-15.390000       -0.000025       0.004846       -0.000016
-15.380000       -0.000026       0.001194       -0.000018
-15.370000       -0.000028       -0.002569       -0.000020
-15.360000       -0.000029       -0.006105       -0.000021
-15.350000       -0.000029       -0.009099       -0.000022
-15.340000       -0.000030       -0.011282       -0.000022
-15.330000       -0.000029       -0.012459       -0.000022
-15.320000       -0.000028       -0.012523       -0.000021
-15.310000       -0.000027       -0.011469       -0.000019
-15.300000       -0.000025       -0.009388       -0.000017
-15.290000       -0.000023       -0.006466       -0.000015
-15.280000       -0.000021       -0.002963       -0.000013
-15.270000       -0.000019       0.000808       -0.000011
-15.260000       -0.000018       0.004511       -0.000009
-15.250000       -0.000016       0.007814       -0.000008
-15.240000       -0.000016       0.010422       -0.000007
